,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare,water_productivity_kg_per_m^3
3008,52.0,33.7,-90.9167,12790.0,0.025
3009,52.0,33.7,-90.9167,14210.0,0.031
3010,52.0,33.7,-90.9167,11770.0,0.015
3011,52.0,33.7,-90.9167,12380.0,0.009
3012,52.0,33.7,-90.9167,11150.0,8.848677635192871
3013,52.0,33.7,-90.9167,11970.0,8.848677635192871
3014,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
3015,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
3016,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
3017,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
3018,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
3019,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
3020,28.0,37.0,10.0,22861.062,9.0
3021,28.0,37.0,10.0,34291.59299999999,12.8
3022,28.0,37.0,10.0,29483.5125,12.7
3023,28.0,37.0,10.0,18960.1665,7.0
3024,28.0,37.0,10.0,37376.022,13.4
3025,28.0,37.0,10.0,32840.097,12.9
3026,28.0,37.0,10.0,19413.759,6.8
3027,28.0,37.0,10.0,28757.7645,9.5
3028,28.0,37.0,10.0,27669.1425,10.2
3029,28.0,37.0,10.0,23223.936,7.6
3030,28.0,37.0,10.0,38918.2365,11.4
3031,28.0,37.0,10.0,35470.9335,11.4
3037,1945.0,14.149166666666666,38.28388888888889,13700.0,8.848677635192871
3038,1945.0,14.149166666666666,38.28388888888889,29900.0,4.702
3039,1945.0,14.149166666666666,38.28388888888889,25570.0,9.966034889221191
3050,1473.0,36.9,80.61666666666667,3770.0,0.613
3051,1473.0,36.9,80.61666666666667,3380.0,0.53
3052,1473.0,36.9,80.61666666666667,3190.0,0.495
3053,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3054,1473.0,36.9,80.61666666666667,4540.0,0.761
3055,1473.0,36.9,80.61666666666667,3770.0,0.613
3056,1473.0,36.9,80.61666666666667,3770.0,0.613
3057,1473.0,36.9,80.61666666666667,3380.0,0.53
3058,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3059,1473.0,36.9,80.61666666666667,4540.0,0.761
3060,1473.0,36.9,80.61666666666667,3190.0,0.495
3061,1473.0,36.9,80.61666666666667,3770.0,0.613
3062,1473.0,36.9,80.61666666666667,3380.0,0.53
3063,1473.0,36.9,80.61666666666667,3190.0,0.495
3064,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3065,1473.0,36.9,80.61666666666667,4540.0,0.761
3066,1473.0,36.9,80.61666666666667,3770.0,0.613
3067,1473.0,36.9,80.61666666666667,3380.0,0.53
3068,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3069,1473.0,36.9,80.61666666666667,4540.0,0.761
3070,1473.0,36.9,80.61666666666667,3190.0,0.495
3071,1473.0,36.9,80.61666666666667,3770.0,0.613
3072,1473.0,36.9,80.61666666666667,3770.0,0.613
3073,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3074,1473.0,36.9,80.61666666666667,4540.0,0.761
3075,1473.0,36.9,80.61666666666667,3930.0,0.663
3076,1473.0,36.9,80.61666666666667,3770.0,0.613
3077,1473.0,36.9,80.61666666666667,3530.0,0.6
3078,1473.0,36.9,80.61666666666667,2670.0,0.58
3079,1473.0,36.9,80.61666666666667,4380.0,0.6
3080,1473.0,36.9,80.61666666666667,4340.0,0.58
3081,32.0,33.7,-90.91666666666669,1779.0,0.1379999999999999
3082,32.0,33.7,-90.91666666666669,2028.0,0.1379999999999999
3083,32.0,33.7,-90.91666666666669,1803.0,0.27
3084,32.0,33.7,-90.91666666666669,2082.0,0.27
3085,32.0,33.7,-90.91666666666669,1573.0,8.594532012939453
3086,32.0,33.7,-90.91666666666669,1788.0,8.594532012939453
3087,32.0,33.7,-90.91666666666669,1870.0,0.119
3088,32.0,33.7,-90.91666666666669,2314.0,0.119
3089,32.0,33.7,-90.91666666666669,1869.0,0.1639999999999999
3090,32.0,33.7,-90.91666666666669,2183.0,0.1639999999999999
3091,32.0,33.7,-90.91666666666669,1543.0,8.594532012939453
3092,32.0,33.7,-90.91666666666669,1753.0,8.594532012939453
3093,1473.0,36.9,80.61666666666667,3770.0,0.613
3094,1473.0,36.9,80.61666666666667,3380.0,0.53
3095,1473.0,36.9,80.61666666666667,3190.0,0.495
3096,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3097,1473.0,36.9,80.61666666666667,4540.0,0.761
3098,1473.0,36.9,80.61666666666667,3770.0,0.58
3099,1473.0,36.9,80.61666666666667,3770.0,0.613
3100,1473.0,36.9,80.61666666666667,3380.0,0.53
3101,1473.0,36.9,80.61666666666667,3190.0,0.495
3102,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3103,1473.0,36.9,80.61666666666667,4540.0,0.761
3104,1473.0,36.9,80.61666666666667,3770.0,0.613
3105,1473.0,36.9,80.61666666666667,3380.0,0.53
3106,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3107,1473.0,36.9,80.61666666666667,4540.0,0.761
3108,1473.0,36.9,80.61666666666667,3190.0,0.495
3109,1473.0,36.9,80.61666666666667,3770.0,0.613
3110,1473.0,36.9,80.61666666666667,3380.0,0.53
3111,1473.0,36.9,80.61666666666667,3190.0,0.495
3112,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3113,1473.0,36.9,80.61666666666667,4540.0,0.761
3114,1473.0,36.9,80.61666666666667,3770.0,0.613
3115,1473.0,36.9,80.61666666666667,3770.0,0.613
3116,1473.0,36.9,80.61666666666667,3380.0,0.53
3117,1473.0,36.9,80.61666666666667,3190.0,0.495
3118,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3119,1473.0,36.9,80.61666666666667,4540.0,0.761
3120,1473.0,36.9,80.61666666666667,3770.0,0.613
3133,1473.0,36.9,80.61666666666667,3770.0,0.613
3134,1473.0,36.9,80.61666666666667,3380.0,0.53
3135,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3136,1473.0,36.9,80.61666666666667,4540.0,0.761
3137,1473.0,36.9,80.61666666666667,3190.0,0.495
3138,1473.0,36.9,80.61666666666667,3770.0,0.613
3139,1473.0,36.9,80.61666666666667,3380.0,0.53
3140,1473.0,36.9,80.61666666666667,3190.0,0.495
3141,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3142,1473.0,36.9,80.61666666666667,4540.0,0.761
3143,1473.0,36.9,80.61666666666667,3770.0,0.613
3144,1473.0,36.9,80.61666666666667,3770.0,0.613
3145,1473.0,36.9,80.61666666666667,3380.0,0.53
3146,1473.0,36.9,80.61666666666667,3190.0,0.495
3147,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3148,1473.0,36.9,80.61666666666667,4540.0,0.761
3149,1473.0,36.9,80.61666666666667,3770.0,0.613
3150,1473.0,36.9,80.61666666666667,3770.0,0.613
3151,1473.0,36.9,80.61666666666667,3380.0,0.53
3152,1473.0,36.9,80.61666666666667,3190.0,0.495
3153,1473.0,36.9,80.61666666666667,4110.0,0.6679999999999999
3154,1473.0,36.9,80.61666666666667,4540.0,0.761
3155,1473.0,36.9,80.61666666666667,3770.0,0.58
3156,1510.0,32.0,53.0,2992.86,8.594532012939453
3157,1510.0,32.0,53.0,3591.44,8.594532012939453
3158,1510.0,32.0,53.0,3160.46,8.594532012939453
3159,1510.0,32.0,53.0,55884.47,10.740839958190918
3160,1510.0,32.0,53.0,64084.8,10.740839958190918
3161,1510.0,32.0,53.0,57884.63,10.740839958190918
3162,1510.0,32.0,53.0,4469.33,8.594532012939453
3163,1510.0,32.0,53.0,6480.53,8.594532012939453
3164,1510.0,32.0,53.0,5452.59,8.594532012939453
3165,1510.0,32.0,53.0,64773.93,10.740839958190918
3166,1510.0,32.0,53.0,77728.71,10.740839958190918
3167,550.0,5.3,37.083333333333336,20828.9676,4.85
3168,550.0,5.3,37.083333333333336,27660.07065,6.45
3169,550.0,5.3,37.083333333333336,27868.7232,6.5
3170,550.0,5.3,36.875,22325.82285,5.2
3171,550.0,5.3,37.083333333333336,13789.211999999998,3.21
3172,550.0,5.3,37.083333333333336,22.96,4.85
3173,550.0,5.3,37.083333333333336,30.49,6.45
3174,550.0,5.3,37.083333333333336,30.72,6.5
3175,550.0,5.3,37.083333333333336,24.61,5.2
3176,550.0,5.3,37.083333333333336,15.2,3.21
3177,1590.0,9.1,37.15,12328.644149999998,1.89
3178,1590.0,9.1,37.15,13562.415749999998,2.08
3179,1590.0,9.1,37.15,17789.897849999998,2.36
3180,1590.0,9.1,37.15,13380.978749999998,2.06
3181,1590.0,9.1,37.15,14478.6726,2.23
3182,600.0,33.333333333333336,36.43333333333333,16200.0,2.88
3183,600.0,33.333333333333336,36.43333333333333,9800.0,1.14
3184,600.0,33.333333333333336,36.43333333333333,23700.0,1.9
3185,600.0,33.333333333333336,36.43333333333333,16200.0,2.88
3186,600.0,33.333333333333336,36.43333333333333,9800.0,1.14
3187,600.0,33.333333333333336,36.43333333333333,23700.0,1.9
3188,550.0,5.3,36.875,3519.8778,0.6307
3189,550.0,5.3,36.875,3374.7282,0.672
3190,550.0,5.3,36.875,3002.78235,0.504
3191,550.0,5.3,36.875,2531.04615,0.361
3192,550.0,5.3,36.875,2821.34535,0.756
3193,354.0,47.2854191,-119.3333596,54158.9445,16.027297973632812
3194,354.0,47.2854191,-119.3333596,55882.596,16.027297973632812
3195,96.0,35.232,-71.442,11984.0,42.6
3196,96.0,35.232,-71.442,10917.0,46.4
3197,96.0,35.232,-71.442,7998.0,37.3
3198,96.0,35.232,-71.442,7305.0,36.8
3199,96.0,35.232,-71.442,11984.0,42.6
3200,96.0,35.232,-71.442,10917.0,46.4
3201,96.0,35.232,-71.442,7998.0,37.3
3202,96.0,35.232,-71.442,7305.0,36.8
3203,96.0,35.232,-71.442,11984.0,42.6
3204,96.0,35.232,-71.442,10917.0,46.4
3205,96.0,35.232,-71.442,7998.0,37.3
3206,96.0,35.232,-71.442,7305.0,36.8
3207,96.0,35.232,-71.442,11984.0,42.6
3208,96.0,35.232,-71.442,10917.0,46.4
3209,96.0,35.232,-71.442,7998.0,37.3
3210,96.0,35.232,-71.442,7305.0,36.8
3211,96.0,35.232,-71.442,11984.0,42.6
3212,96.0,35.232,-71.442,10917.0,46.4
3213,96.0,35.232,-71.442,7998.0,37.3
3214,96.0,35.232,-71.442,7305.0,36.8
3215,96.0,35.232,-71.442,11984.0,42.6
3216,96.0,35.232,-71.442,10917.0,46.4
3217,96.0,35.232,-71.442,7998.0,37.3
3218,96.0,35.232,-71.442,7305.0,36.8
3219,2.0,33.47055555555556,119.986111,58331.9955,31.6
3220,2.0,33.47055555555556,119.986111,88722.693,57.3
3221,2.0,33.47055555555556,119.986111,72756.237,43.2
3222,2.0,33.47055555555556,119.986111,80467.3095,51.3
3223,2.0,33.47055555555556,119.986111,61053.55049999999,32.5
3224,2.0,33.47055555555556,119.986111,81011.62049999999,42.4
3225,2.0,33.47055555555556,119.986111,87361.91549999999,36.7
3226,2.0,33.47055555555556,119.986111,101060.409,24.7
3227,96.0,35.232,-71.442,11984.0,42.6
3228,96.0,35.232,-71.442,10917.0,46.4
3229,96.0,35.232,-71.442,7998.0,37.3
3230,96.0,35.232,-71.442,7305.0,36.8
3231,96.0,35.232,-71.442,11984.0,42.6
3232,96.0,35.232,-71.442,10917.0,46.4
3233,96.0,35.232,-71.442,7998.0,37.3
3234,96.0,35.232,-71.442,7305.0,36.8
3235,96.0,35.232,-71.442,11984.0,42.6
3236,96.0,35.232,-71.442,10917.0,46.4
3237,96.0,35.232,-71.442,7998.0,37.3
3238,96.0,35.232,-71.442,7305.0,36.8
3239,42.0,37.41666666666666,-5.95,2812.2735,8.916229248046875
3240,42.0,37.41666666666666,-5.95,16601.4855,9.768288612365723
3241,42.0,37.41666666666666,-5.95,11067.657,8.946345329284668
3242,42.0,37.41666666666666,-5.95,1723.6514999999995,8.916229248046875
3243,42.0,37.41666666666666,-5.95,13154.1825,8.946345329284668
3244,42.0,37.41666666666666,-5.95,8618.2575,8.733600616455078
3245,42.0,37.41666666666666,-5.95,15694.3005,9.768288612365723
3246,42.0,37.41666666666666,-5.95,12519.153,8.946345329284668
3247,42.0,37.41666666666666,-5.95,3084.429,8.916229248046875
3248,42.0,37.41666666666666,-5.95,13426.338,8.946345329284668
3249,42.0,37.41666666666666,-5.95,9525.4425,8.733600616455078
3250,30.0,37.2833,-6.05,13335.6195,5.1
3251,30.0,37.2833,-6.05,11067.657,5.0
3252,30.0,37.2833,-6.05,10886.22,8.3
3253,30.0,37.2833,-6.05,453.5925,0.1
3254,30.0,37.2833,-6.05,362.874,0.1
3255,30.0,37.2833,-6.05,181.437,0.1
3256,30.0,37.2833,-6.05,15422.145,5.3
3257,30.0,37.2833,-6.05,14605.6785,5.5
3258,30.0,37.2833,-6.05,15966.456,3.9
3274,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3275,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3276,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3277,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3278,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3279,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3280,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3281,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3282,150.0,25.2706,49.73027777777778,2150.0,8.594532012939453
3283,150.0,25.27055555555556,49.7303,2000.0,8.594532012939453
3284,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3285,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3286,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3287,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3288,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3289,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3290,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3291,150.0,25.27055555555556,49.7303,2150.0,8.594532012939453
3292,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3293,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3294,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3295,150.0,25.27055555555556,49.73027777777778,2000.0,8.594532012939453
3296,150.0,25.27055555555556,49.73027777777778,2500.0,8.594532012939453
3297,150.0,25.27055555555556,49.73027777777778,2150.0,8.594532012939453
3298,4.0,31.1,30.933333333333334,9334.0,0.81
3299,4.0,31.1,30.933333333333334,10220.0,1.1
3300,4.0,31.1,30.933333333333334,8298.0,0.82
3301,4.0,31.1,30.933333333333334,9944.0,1.2
3302,4.0,31.1,30.933333333333334,6637.0,0.91
3303,4.0,31.1,30.933333333333334,7414.0,1.1
3304,4.0,31.1,30.933333333333334,10162.0,0.83
3305,4.0,31.1,30.933333333333334,9468.0,0.97
3306,4.0,31.1,30.933333333333334,8365.0,0.89
3307,4.0,31.1,30.933333333333334,9954.0,1.16
3308,4.0,31.1,30.933333333333334,6854.0,0.92
3309,4.0,31.1,30.933333333333334,9954.0,1.12
3310,4.0,31.1,30.933333333333334,9334.0,0.81
3311,4.0,31.1,30.933333333333334,10220.0,1.1
3312,4.0,31.1,30.933333333333334,8298.0,0.82
3313,4.0,31.1,30.933333333333334,9944.0,1.2
3314,4.0,31.1,30.933333333333334,6637.0,0.91
3315,4.0,31.1,30.933333333333334,7414.0,1.1
3316,4.0,31.1,30.933333333333334,10162.0,0.83
3317,4.0,31.1,30.933333333333334,9468.0,0.97
3318,4.0,31.1,30.933333333333334,8365.0,0.89
3319,4.0,31.1,30.933333333333334,9954.0,1.16
3320,4.0,31.1,30.933333333333334,6854.0,0.92
3321,4.0,31.1,30.933333333333334,9954.0,1.12
3322,4.0,31.1,30.933333333333334,9334.0,0.81
3323,4.0,31.1,30.933333333333334,10220.0,1.1
3324,4.0,31.1,30.933333333333334,8298.0,0.82
3325,4.0,31.1,30.933333333333334,9944.0,1.2
3326,4.0,31.1,30.933333333333334,6637.0,0.91
3327,4.0,31.1,30.933333333333334,7414.0,1.1
3328,4.0,31.1,30.933333333333334,10162.0,0.83
3329,4.0,31.1,30.933333333333334,9468.0,0.97
3330,4.0,31.1,30.933333333333334,8365.0,0.89
3331,4.0,31.1,30.933333333333334,9954.0,1.16
3332,4.0,31.1,30.933333333333334,6854.0,0.92
3333,4.0,31.1,30.933333333333334,9954.0,1.12
3334,4.0,31.1,30.933333333333334,9334.0,0.81
3335,4.0,31.1,30.933333333333334,10220.0,1.1
3336,4.0,31.1,30.933333333333334,8298.0,0.82
3337,4.0,31.1,30.933333333333334,9944.0,1.2
3338,4.0,31.1,30.933333333333334,6637.0,0.91
3339,4.0,31.1,30.933333333333334,7414.0,1.1
3340,4.0,31.1,30.933333333333334,10162.0,0.83
3341,4.0,31.1,30.933333333333334,9468.0,0.97
3342,4.0,31.1,30.933333333333334,8365.0,0.89
3343,4.0,31.1,30.933333333333334,9954.0,1.16
3344,4.0,31.1,30.933333333333334,6854.0,0.92
3345,4.0,31.1,30.933333333333334,9954.0,1.12
3346,4.0,31.1,30.933333333333334,9334.0,0.81
3347,4.0,31.1,30.933333333333334,10220.0,1.1
3348,4.0,31.1,30.933333333333334,8298.0,0.82
3349,4.0,31.1,30.933333333333334,9944.0,1.2
3350,4.0,31.1,30.933333333333334,6637.0,0.91
3351,4.0,31.1,30.933333333333334,7414.0,1.1
3352,4.0,31.1,30.933333333333334,10162.0,0.83
3353,4.0,31.1,30.933333333333334,9468.0,0.97
3354,4.0,31.1,30.933333333333334,8365.0,0.89
3355,4.0,31.1,30.933333333333334,9954.0,1.16
3356,4.0,31.1,30.933333333333334,6854.0,0.92
3357,4.0,31.1,30.933333333333334,9954.0,1.12
3358,4.0,31.1,30.933333333333334,9334.0,0.81
3359,4.0,31.1,30.933333333333334,10220.0,1.1
3360,4.0,31.1,30.933333333333334,8298.0,0.82
3361,4.0,31.1,30.933333333333334,9944.0,1.2
3362,4.0,31.1,30.933333333333334,6637.0,0.91
3363,4.0,31.1,30.933333333333334,7414.0,1.1
3364,4.0,31.1,30.933333333333334,10162.0,0.83
3365,4.0,31.1,30.933333333333334,9468.0,0.97
3366,4.0,31.1,30.933333333333334,8365.0,0.89
3367,4.0,31.1,30.933333333333334,9954.0,1.16
3368,4.0,31.1,30.933333333333334,6854.0,0.92
3369,4.0,31.1,30.933333333333334,9954.0,1.12
3370,4.0,31.1,30.933333333333334,9334.0,0.81
3371,4.0,31.1,30.933333333333334,10220.0,1.1
3372,4.0,31.1,30.933333333333334,8298.0,0.82
3373,4.0,31.1,30.933333333333334,9944.0,1.2
3374,4.0,31.1,30.933333333333334,6637.0,0.91
3375,4.0,31.1,30.933333333333334,7414.0,1.1
3376,4.0,31.1,30.933333333333334,10162.0,0.83
3377,4.0,31.1,30.933333333333334,9468.0,0.97
3378,4.0,31.1,30.933333333333334,8365.0,0.89
3379,4.0,31.1,30.933333333333334,9954.0,1.16
3380,4.0,31.1,30.933333333333334,6854.0,0.92
3381,4.0,31.1,30.933333333333334,9954.0,1.12
3382,4.0,31.1,30.933333333333334,9334.0,0.81
3383,4.0,31.1,30.933333333333334,10220.0,1.1
3384,4.0,31.1,30.933333333333334,8298.0,0.82
3385,4.0,31.1,30.933333333333334,9944.0,1.2
3386,4.0,31.1,30.933333333333334,6637.0,0.91
3387,4.0,31.1,30.933333333333334,7414.0,1.1
3388,4.0,31.1,30.933333333333334,10162.0,0.83
3389,4.0,31.1,30.933333333333334,9468.0,0.97
3390,4.0,31.1,30.933333333333334,8365.0,0.89
3391,4.0,31.1,30.933333333333334,9954.0,1.16
3392,4.0,31.1,30.933333333333334,6854.0,0.92
3393,4.0,31.1,30.933333333333334,9954.0,1.12
3394,4.0,31.1,30.933333333333334,9334.0,0.81
3395,4.0,31.1,30.933333333333334,10220.0,1.1
3396,4.0,31.1,30.933333333333334,8298.0,0.82
3397,4.0,31.1,30.933333333333334,9944.0,1.2
3398,4.0,31.1,30.933333333333334,6637.0,0.91
3399,4.0,31.1,30.933333333333334,7414.0,1.1
3400,4.0,31.1,30.933333333333334,10162.0,0.83
3401,4.0,31.1,30.933333333333334,9468.0,0.97
3402,4.0,31.1,30.933333333333334,8365.0,0.89
3403,4.0,31.1,30.933333333333334,9954.0,1.16
3404,4.0,31.1,30.933333333333334,6854.0,0.92
3405,4.0,31.1,30.933333333333334,9954.0,1.12
3406,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3407,64.0,36.61666666666667,10.1403,14012.0,3.0
3408,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3409,64.0,36.61666666666667,10.1403,12546.0,2.8
3410,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3411,64.0,36.61666666666667,10.1403,11500.0,4.0
3412,64.0,36.61666666666667,10.1403,13622.0,2.8
3413,64.0,36.61666666666667,10.1403,11007.0,4.0
3414,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3415,64.0,36.61666666666667,10.1403,14012.0,3.0
3416,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3417,64.0,36.61666666666667,10.1403,12546.0,2.8
3418,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3419,64.0,36.61666666666667,10.1403,11500.0,4.0
3420,64.0,36.61666666666667,10.1403,13622.0,2.8
3421,64.0,36.61666666666667,10.1403,11007.0,4.0
3422,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3423,64.0,36.61666666666667,10.1403,14012.0,3.0
3424,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3425,64.0,36.61666666666667,10.1403,12546.0,2.8
3426,64.0,36.61666666666667,10.1403,11500.0,3.1
3427,64.0,36.61666666666667,10.1403,11007.0,4.0
3428,64.0,36.61666666666667,10.1403,13622.0,2.8
3429,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3430,64.0,36.61666666666667,10.1403,14012.0,3.0
3431,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3432,64.0,36.61666666666667,10.1403,13622.0,2.8
3433,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3434,64.0,36.61666666666667,10.1403,14012.0,3.0
3435,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3436,64.0,36.61666666666667,10.1403,12546.0,2.8
3437,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3438,64.0,36.61666666666667,10.1403,11500.0,4.0
3439,64.0,36.61666666666667,10.1403,13622.0,2.8
3440,64.0,36.61666666666667,10.1403,11007.0,4.0
3441,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3442,64.0,36.61666666666667,10.1403,14012.0,3.0
3443,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3444,64.0,36.61666666666667,10.1403,12546.0,2.8
3445,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3446,64.0,36.61666666666667,10.1403,11500.0,4.0
3447,64.0,36.61666666666667,10.1403,13622.0,2.8
3448,64.0,36.61666666666667,10.1403,11007.0,3.5
3449,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3450,64.0,36.61666666666667,10.1403,14012.0,3.0
3451,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3452,64.0,36.61666666666667,10.1403,12546.0,2.8
3453,64.0,36.61666666666667,10.1403,11500.0,3.1
3454,64.0,36.61666666666667,10.1403,11007.0,4.0
3455,64.0,36.61666666666667,10.1403,13622.0,2.8
3456,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3457,64.0,36.61666666666667,10.1403,14012.0,3.0
3458,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3459,64.0,36.61666666666667,10.1403,12546.0,2.8
3460,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3461,64.0,36.61666666666667,10.1403,11500.0,4.0
3462,64.0,36.61666666666667,10.1403,13622.0,2.8
3463,64.0,36.61666666666667,10.1403,11007.0,4.0
3464,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3465,64.0,36.61666666666667,10.1403,14012.0,3.0
3466,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3467,64.0,36.61666666666667,10.1403,12546.0,2.8
3468,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3469,64.0,36.61666666666667,10.1403,11500.0,4.0
3470,64.0,36.61666666666667,10.1403,13622.0,2.8
3471,64.0,36.61666666666667,10.1403,11007.0,4.0
3472,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3473,64.0,36.61666666666667,10.1403,14012.0,3.0
3474,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3475,64.0,36.61666666666667,10.1403,12546.0,2.8
3476,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3477,64.0,36.61666666666667,10.1403,11500.0,4.0
3478,64.0,36.61666666666667,10.1403,13622.0,2.8
3479,64.0,36.61666666666667,10.1403,11007.0,4.0
3480,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3481,64.0,36.61666666666667,10.1403,14012.0,3.0
3482,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3483,64.0,36.61666666666667,10.1403,12546.0,2.8
3484,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3485,64.0,36.61666666666667,10.1403,13622.0,3.5
3486,64.0,36.61666666666667,10.1403,11500.0,4.0
3487,64.0,36.61666666666667,10.1403,11007.0,3.0
3488,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3489,64.0,36.61666666666667,10.1403,14012.0,3.0
3490,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3491,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3492,64.0,36.61666666666667,10.1403,14012.0,3.0
3493,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3494,64.0,36.61666666666667,10.1403,12546.0,2.8
3495,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3496,64.0,36.61666666666667,10.1403,11500.0,4.0
3497,64.0,36.61666666666667,10.1403,13622.0,2.8
3498,64.0,36.61666666666667,10.1403,11007.0,3.5
3499,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3500,64.0,36.61666666666667,10.1403,14012.0,3.0
3501,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3502,64.0,36.61666666666667,10.1403,12546.0,2.8
3503,64.0,36.61666666666667,10.1403,11500.0,3.1
3504,64.0,36.61666666666667,10.1403,11007.0,3.5
3505,64.0,36.61666666666667,10.1403,13622.0,2.8
3506,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3507,64.0,36.61666666666667,10.1403,14012.0,3.0
3508,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3509,64.0,36.61666666666667,10.1403,12546.0,2.8
3510,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3511,64.0,36.61666666666667,10.1403,11500.0,4.0
3512,64.0,36.61666666666667,10.1403,13622.0,2.8
3513,64.0,36.61666666666667,10.1403,11007.0,4.0
3514,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3515,64.0,36.61666666666667,10.1403,14012.0,3.0
3516,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3517,64.0,36.61666666666667,10.1403,12546.0,2.8
3518,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3519,64.0,36.61666666666667,10.1403,11500.0,4.0
3520,64.0,36.61666666666667,10.1403,13622.0,2.8
3521,64.0,36.61666666666667,10.1403,11007.0,3.5
3522,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3523,64.0,36.61666666666667,10.1403,14012.0,3.0
3524,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
